Id,SalePrice
2736,136469.13792990355
2737,120350.3697417077
2738,137794.14662627052
2739,158809.40280620373
2740,140562.45830230042
2741,139557.37523183046
2742,152034.06561923109
2743,156458.95528526086
2744,165078.7211105354
2745,144756.36009433737
2746,139795.49207400906
2747,145806.24725612032
2748,120611.06645764495
2749,128749.8104751569
2750,127696.54363136551
2751,137272.24761816493
2752,193749.03793544957
2753,144656.4262135273
2754,238465.8523833484
2755,136591.11397047134
2756,102874.36231604291
2757,76247.90739103266
2758,100978.41832657647
2759,160174.61632574076
2760,120839.15107873282
2761,140766.85714906902
2762,145085.86176850356
2763,188428.29633007283
2764,146298.8434246281
2765,307761.86830457626
2766,131593.59558462078
2767,84998.06770627285
2768,124410.16447983477
2769,128386.06307598311
2770,144582.9092315231
2771,110265.66019718703
2772,108068.0324302057
2773,162746.24537381646
2774,145780.81177711062
2775,112540.50270520813
2776,146341.1479847459
2777,141802.0040499138
2778,113329.34535446315
2779,117434.50909140776
2780,97566.08752560389
2781,96847.20558294973
2782,97872.24618921947
2783,95040.12646156317
2784,123768.06761430159
2785,133211.2832523363
2786,74048.87196360544
2787,126783.69071173697
2788,73346.0089889013
2789,168575.16651669383
2790,92108.35548631108
2791,113124.49400607674
2792,56844.641370014695
2793,161669.61377560586
2794,90665.5304347179
2795,120193.48501003502
2796,98489.9295585674
2797,215649.35955951508
2798,104628.33543980902
2799,113891.04974762388
2800,68848.4137892166
2801,107393.40565169821
2802,124599.81467742845
2803,174564.52861877572
2804,130020.98694788212
2805,100938.0053802644
2806,84549.39024221723
2807,160286.30526290397
2808,145225.8119821526
2809,132873.1933332031
2810,123650.21798230127
2811,152866.1061121567
2812,169197.10625215725
2813,158275.72245073644
2814,162095.39022069317
2815,99958.69807194211
2816,238650.06452257896
2817,151531.20376198532
2818,137762.32835653189
2819,155498.59238040115
2820,131571.35426015095
2821,107671.64359992325
2822,195049.96660470465
2823,392813.71258528356
2824,174617.09334644006
2825,144493.71154090384
2826,137155.97042012628
2827,139431.14630724522
2828,225933.81365485382
2829,216187.69919835706
2830,232654.35153493984
2831,169018.30357307813
2832,254109.76695206744
2833,303124.00500394177
2834,224392.19738568112
2835,224539.1193142531
2836,192113.62815941722
2837,158929.1386769113
2838,152464.7973758522
2839,171496.75592878973
2840,204064.95735892595
2841,201190.98755202987
2842,227860.5271574507
2843,148410.03724391572
2844,171188.50202448657
2845,132405.5648132726
2846,205709.43353188632
2847,205621.28896130706
2848,218563.7582589892
2849,198563.4365303511
2850,282604.97385524504
2851,218418.55035281554
2852,239089.03370218503
2853,229538.1962466297
2854,141220.93534260264
2855,203522.95591116123
2856,202629.13667150622
2857,187992.47055113706
2858,207564.97868544568
2859,107431.31630148647
2860,129300.12556780232
2861,126713.26339535615
2862,188711.43342626008
2863,126507.52052345239
2864,247249.84546245958
2865,140918.2062208939
2866,149609.50330248883
2867,101605.44881526695
2868,98992.97694503207
2869,101781.3027629737
2870,119857.86897440568
2871,83103.54818651917
2872,58259.26354656971
2873,97941.5490450878
2874,138735.48174633237
2875,116399.65812119095
2876,167963.42516733773
2877,144930.59585522008
2878,161881.57428379334
2879,135246.2800174861
2880,102183.30665332326
2881,144836.1838318274
2882,172666.75441882215
2883,192223.3239998442
2884,205770.61682477998
2885,189800.62178101373
2886,238797.52638354435
2887,95731.9359068358
2888,139051.9941705689
2889,61730.56491874893
2890,83743.95452401813
2891,137291.18290822423
2892,49267.821842942445
2893,72362.47876388906
2894,59822.255003682054
2895,341397.8660473763
2896,279208.3696594604
2897,212837.61940260167
2898,153293.14300898658
2899,206350.38412016875
2900,160601.2083848273
2901,218291.07387092838
2902,184867.94896269776
2903,324715.2842230665
2904,353882.9908884656
2905,83720.44208153931
2906,194554.32835276617
2907,112768.40111712003
2908,132963.46347310653
2909,156152.10408367412
2910,80565.56536527532
2911,84474.70023508577
2912,144466.77304453182
2913,83804.37786511796
2914,80360.24964518644
2915,90613.21932189647
2916,85642.23322126863
2917,168087.3806857997
2918,115225.67760194668
2919,225736.04705901002
